ndx	pdbpath	fxity	nclusts	aver_rmsd	nfrags
348	../scop40NR/d2i49a_.ent	0.4090909090909091	162	4.388718683614494	396
349	../scop40NR/d2i4f1_.ent	0.3917525773195876	38	4.603624349039728	97
350	../scop40NR/d2i4ka_.ent	0.624	78	4.579200051103592	125
351	../scop40NR/d1daba_.ent	0.42350746268656714	227	4.227182213373762	536
352	../scop40NR/d1dcea3.ent	0.4793388429752066	58	4.206980537691612	121
353	../scop40NR/d2i5vo_.ent	0.6194331983805668	153	4.662130261027242	247
354	../scop40NR/d1dd5a_.ent	0.30386740331491713	55	3.623040581714419	181
355	../scop40NR/d2i9ia1.ent	0.5251141552511416	115	5.102594448758117	219
356	../scop40NR/d2i9wa2.ent	0.5714285714285714	20	4.041522639430299	35
357	../scop40NR/d1ddba_.ent	0.4739583333333333	91	4.52321367328841	192
358	../scop40NR/d1deca_.ent	0.8055555555555556	29	4.2729901700844	36
359	../scop40NR/d1dfup_.ent	0.5494505494505495	50	4.654476925721708	91
360	../scop40NR/d1dgna_.ent	0.4069767441860465	35	2.946257316535102	86
361	../scop40NR/d2icwg_.ent	0.2857142857142857	60	3.0466546686240337	210
362	../scop40NR/d2icya1.ent	0.5875	47	4.47540142708458	80
363	../scop40NR/d1dgsa1.ent	0.4101123595505618	73	3.822251022765957	178
364	../scop40NR/d2id3a2.ent	0.371900826446281	45	3.3905954246442507	121
365	../scop40NR/d1dhna_.ent	0.5169491525423728	61	4.718715592214976	118
366	../scop40NR/d2idaa1.ent	0.5959595959595959	59	4.556430207762885	99
367	../scop40NR/d2idob_.ent	0.3055555555555556	22	3.0993296949733278	72
368	../scop40NR/d1diva1.ent	0.5274725274725275	48	4.673447755145042	91
369	../scop40NR/d2idra_.ent	0.4885057471264368	85	4.70493761920623	174
370	../scop40NR/d2if1a1.ent	0.6909090909090909	76	4.735626088784746	110
371	../scop40NR/d1dj0a_.ent	0.44061302681992337	115	4.65242280122034	261
372	../scop40NR/d2if6a1.ent	0.6333333333333333	114	4.973318823351536	180
373	../scop40NR/d2igda_.ent	0.5172413793103449	30	4.792421392245965	58
374	../scop40NR/d1dk0a_.ent	0.5529411764705883	94	4.840513324971636	170
375	../scop40NR/d1dkga1.ent	0.7142857142857143	40	4.148779689657445	56
376	../scop40NR/d2ih2a1.ent	0.4818181818181818	106	4.759580417749865	220
377	../scop40NR/d1dkva5.ent	0.6645161290322581	103	4.363735768157412	155
378	../scop40NR/d2ih2a2.ent	0.46107784431137727	77	4.614727892647076	167
379	../scop40NR/d1dl5a1.ent	0.45714285714285713	96	4.684517521423345	210
380	../scop40NR/d1dl5a2.ent	0.5346534653465347	54	4.781360755360205	101
381	../scop40NR/d1dl6a_.ent	0.8	44	4.1898624911190065	55
382	../scop40NR/d1dlja3.ent	0.5047619047619047	53	4.431530736722643	105
383	../scop40NR/d2ii3a_.ent	0.4698275862068966	109	5.043306112345352	232
384	../scop40NR/d1dm9a_.ent	0.504950495049505	51	4.541698129463285	101
385	../scop40NR/d1dmca_.ent	0.7857142857142857	22	4.298666510198798	28
386	../scop40NR/d1dmea_.ent	0.96	24	4.251568141555786	25
387	../scop40NR/d2iida2.ent	0.6194690265486725	70	4.80809686226921	113
388	../scop40NR/d2ijqa1.ent	0.42657342657342656	61	3.6306450771328826	143
389	../scop40NR/d2ilka_.ent	0.3026315789473684	46	2.817436905217891	152
390	../scop40NR/d1dmua_.ent	0.4391891891891892	130	4.700356454872495	296
391	../scop40NR/d1dmza_.ent	0.6387096774193548	99	4.474419236835654	155
392	../scop40NR/d2im5a2.ent	0.41434262948207173	104	4.408715147435134	251
393	../scop40NR/d1dnpa2.ent	0.41624365482233505	82	4.570872393503803	197
394	../scop40NR/d2imqx_.ent	0.5863309352517986	163	5.035060689680035	278
395	../scop40NR/d2iw0a1.ent	0.4470046082949309	97	4.824650592757526	217
396	../scop40NR/d2ixka_.ent	0.4861878453038674	88	4.444938624595818	181
397	../scop40NR/d1dnva_.ent	0.6674757281553398	275	4.414884644067948	412
398	../scop40NR/d2ixma1.ent	0.4107744107744108	122	4.331909127404964	297
399	../scop40NR/d2iy5a1.ent	0.29850746268656714	20	2.1944624856894466	67
400	../scop40NR/d2iyga_.ent	0.5377358490566038	57	5.216042666701648	106
401	../scop40NR/d2izwa_.ent	0.5028571428571429	88	4.570401032566537	175
402	../scop40NR/d2izxa_.ent	0.3055555555555556	11	2.4259960807997873	36
403	../scop40NR/d2j0111.ent	0.788235294117647	67	4.799020553823161	85
404	../scop40NR/d2j0121.ent	0.723404255319149	34	3.4444730131806374	47
405	../scop40NR/d2j0141.ent	0.9782608695652174	45	4.422223747790649	46
406	../scop40NR/d2j0151.ent	0.8571428571428571	48	4.392248208387469	56
407	../scop40NR/d2j0181.ent	0.7833333333333333	47	4.485315718882614	60
408	../scop40NR/d2j01e1.ent	0.7711442786069652	155	4.290353474391338	201
409	../scop40NR/d1dp4a_.ent	0.3578199052132701	151	4.568065575485931	422
410	../scop40NR/d2j01f1.ent	0.5441176470588235	111	4.598202978533301	204
411	../scop40NR/d1dp7p_.ent	0.5205479452054794	38	4.609138675569526	73
412	../scop40NR/d1dq3a3.ent	0.49473684210526314	47	4.913872415055199	95
413	../scop40NR/d2j01n1.ent	0.7185185185185186	97	4.715112296341214	135
414	../scop40NR/d1dqca_.ent	0.8571428571428571	60	4.494313560164705	70
415	../scop40NR/d1dsqa_.ent	1.0	18	4.519557097811758	18
416	../scop40NR/d1dsva_.ent	0.9642857142857143	27	4.379095633115087	28
417	../scop40NR/d1dtdb_.ent	0.6896551724137931	40	4.472189086264577	58
418	../scop40NR/d2j01p1.ent	0.8391608391608392	120	4.609683927903695	143
419	../scop40NR/d1dvoa_.ent	0.3288590604026846	49	3.2448519901173443	149
420	../scop40NR/d1dw7a_.ent	0.7205882352941176	49	4.6876654917032665	68
421	../scop40NR/d1dx5i1.ent	0.85	34	4.70226847179234	40
422	../scop40NR/d1dx5i2.ent	0.9375	30	4.40119641716592	32
423	../scop40NR/d1dx5i3.ent	0.8918918918918919	33	4.650344158542513	37
424	../scop40NR/d2j01q1.ent	0.6992481203007519	93	4.544011849809565	133
425	../scop40NR/d2j01s1.ent	0.7469879518072289	62	4.776044822566342	83
426	../scop40NR/d1dzfa1.ent	0.4338235294117647	59	4.496860744463841	136
427	../scop40NR/d1dzfa2.ent	0.4782608695652174	33	4.518931056034212	69
428	../scop40NR/d2j01t1.ent	0.746268656716418	100	4.665937672282253	134
429	../scop40NR/d1e0fi_.ent	0.9259259259259259	50	4.150031026662296	54
430	../scop40NR/d1e0ga_.ent	0.6666666666666666	30	4.653417478284718	45
431	../scop40NR/d1e0na_.ent	0.9166666666666666	22	4.318629375762409	24
432	../scop40NR/d1e0ta1.ent	0.6105263157894737	58	4.352974833596776	95
433	../scop40NR/d2j01u1.ent	0.41228070175438597	47	2.993703403622233	114
434	../scop40NR/d2j01v1.ent	0.7857142857142857	77	4.11365277560638	98
435	../scop40NR/d1e29a_.ent	0.5303030303030303	70	4.256448977290763	132
436	../scop40NR/d2j01x1.ent	0.8651685393258427	77	4.821048041001638	89
437	../scop40NR/d1e2aa_.ent	0.16161616161616163	16	1.9228227927531287	99
438	../scop40NR/d2j01y1.ent	0.8969072164948454	87	4.4857986417811535	97
439	../scop40NR/d1e3pa1.ent	0.375	30	2.7960538282850758	80
440	../scop40NR/d1e3pa3.ent	0.5	73	4.738388382088547	146
441	../scop40NR/d2j3wb1.ent	0.36585365853658536	60	4.189426347121357	164
442	../scop40NR/d1e44b_.ent	0.6129032258064516	57	4.396577555577263	93
443	../scop40NR/d1e6ta_.ent	0.5079365079365079	64	4.749130783090591	126
444	../scop40NR/d2j49a1.ent	0.2900763358778626	38	2.921936673350729	131
445	../scop40NR/d2j4wd1.ent	0.8709677419354839	27	4.304282708917275	31
446	../scop40NR/d2j5ha1.ent	0.9166666666666666	33	4.3087027503384485	36
447	../scop40NR/d2j5ya2.ent	0.47058823529411764	24	3.7448547693661935	51
448	../scop40NR/d1e7la2.ent	0.6699029126213593	69	4.714474677879429	103
449	../scop40NR/d1e8pa_.ent	0.8837209302325582	38	4.5239955477613965	43
450	../scop40NR/d2j6ba1.ent	0.4672897196261682	50	4.660668834256485	107
451	../scop40NR/d2j7ja1.ent	0.72	18	4.417666270923615	25
452	../scop40NR/d2j7ja3.ent	0.68	17	4.347422159862519	25
453	../scop40NR/d2j8ba_.ent	0.7848101265822784	62	4.672500405789491	79
454	../scop40NR/d2j8ga1.ent	0.4041095890410959	59	4.334025919490537	146
455	../scop40NR/d2j9ub1.ent	0.6136363636363636	27	4.420829634805602	44
456	../scop40NR/d2jdia1.ent	0.265625	34	2.6924371548648196	128
457	../scop40NR/d2jdia2.ent	0.7058823529411765	48	4.391052534939096	68
458	../scop40NR/d2jdih1.ent	0.42857142857142855	18	2.963393407141	42
459	../scop40NR/d1e9ga_.ent	0.5679442508710801	163	4.865869059572047	287
460	../scop40NR/d1ea9c2.ent	0.7662337662337663	59	4.274916486668534	77
461	../scop40NR/d1eara1.ent	0.8648648648648649	64	4.509089949533311	74
462	../scop40NR/d1eara2.ent	0.47692307692307695	31	4.59004124579345	65
463	../scop40NR/d2jfra_.ent	0.6694214876033058	162	5.091554932695241	242
464	../scop40NR/d1eb6a_.ent	0.43103448275862066	75	4.109893610630338	174
465	../scop40NR/d1ebua2.ent	0.47058823529411764	88	4.513128185319772	187
466	../scop40NR/d2jiga_.ent	0.4835680751173709	103	4.654375409396924	213
467	../scop40NR/d1ecfa1.ent	0.45934959349593496	113	4.504232404307511	246
468	../scop40NR/d1ecia_.ent	0.4117647058823529	14	3.050037132260296	34
469	../scop40NR/d1ecwa_.ent	0.36936936936936937	41	3.6348706949464438	111
470	../scop40NR/d1ed7a_.ent	0.8095238095238095	34	4.491387911664655	42
471	../scop40NR/d1eeja2.ent	0.6666666666666666	38	4.6591569683613425	57
472	../scop40NR/d1eera_.ent	0.3987730061349693	65	3.455247105898714	163
473	../scop40NR/d1efva1.ent	0.4756756756756757	88	4.674328343059305	185
474	../scop40NR/d1ehsa_.ent	0.6666666666666666	30	3.6743311912925156	45
475	../scop40NR/d1ei9a_.ent	0.39492753623188404	109	4.45980621714828	276
476	../scop40NR/d1eija_.ent	0.4492753623188406	31	3.4967914006209777	69
477	../scop40NR/d1eita_.ent	0.9090909090909091	30	4.544661868045481	33
478	../scop40NR/d1ej5a_.ent	0.5192307692307693	54	4.0824104126228695	104
479	../scop40NR/d1ek8a_.ent	0.2802197802197802	51	3.7233206187972643	182
480	../scop40NR/d1el6a_.ent	0.45365853658536587	93	4.587910854895153	205
481	../scop40NR/d1em8b_.ent	0.4953271028037383	53	4.525896508349155	107
482	../scop40NR/d1en2a1.ent	0.8571428571428571	36	4.422292993384964	42
483	../scop40NR/d1enwa_.ent	0.5315315315315315	59	3.6929250190604597	111
484	../scop40NR/d1eo0a_.ent	0.35135135135135137	26	2.9323950467687006	74
485	../scop40NR/d2jioa2.ent	0.3468013468013468	206	4.547715198636024	594
486	../scop40NR/d2jlia_.ent	0.7029702970297029	71	5.6189308865840335	101
487	../scop40NR/d2jlpa_.ent	0.7469879518072289	124	4.790625966660325	166
488	../scop40NR/d2jn4a1.ent	0.746031746031746	47	4.333165058022814	63
489	../scop40NR/d2jn6a1.ent	0.47674418604651164	41	3.643008258278351	86
490	../scop40NR/d2jn9a1.ent	0.7282608695652174	67	4.328538478857403	92
491	../scop40NR/d2jnaa1.ent	0.5913978494623656	55	4.620407819296531	93
492	../scop40NR/d2jnea1.ent	0.6617647058823529	45	4.235638213585611	68
493	../scop40NR/d1esda_.ent	0.41471571906354515	124	4.386028264713581	299
494	../scop40NR/d2jnfa_.ent	0.41935483870967744	65	3.78850533978748	155
495	../scop40NR/d2jo1a_.ent	0.43478260869565216	30	3.1118038053636266	69
496	../scop40NR/d1eu1a1.ent	0.6118421052631579	93	4.465735986223831	152
497	../scop40NR/d1ev0a_.ent	0.5272727272727272	29	4.8468502189108165	55
498	../scop40NR/d2joda1.ent	0.7448979591836735	73	4.602738089403328	98
499	../scop40NR/d2joea1.ent	0.5118110236220472	65	4.716794492251757	127
500	../scop40NR/d2joka_.ent	0.35911602209944754	65	2.9841563006208762	181
501	../scop40NR/d2jova1.ent	0.6351351351351351	47	4.566980253385314	74
502	../scop40NR/d1ewfa2.ent	0.4796747967479675	118	4.7534518875139815	246
503	../scop40NR/d1ewsa_.ent	0.896551724137931	26	4.3702862900587665	29
504	../scop40NR/d2joya1.ent	0.6989247311827957	65	4.687931860967349	93
505	../scop40NR/d1exka_.ent	0.5526315789473685	42	4.334545208626218	76
506	../scop40NR/d2joza1.ent	0.5934959349593496	73	4.201075036418249	123
507	../scop40NR/d2jp3a_.ent	0.390625	25	2.963934321574925	64
508	../scop40NR/d2jr7a1.ent	0.6282051282051282	49	4.549122306330277	78
509	../scop40NR/d1exra_.ent	0.3277777777777778	59	4.035029607955137	180
510	../scop40NR/d2jrta1.ent	0.5056179775280899	45	4.218878741581743	89
511	../scop40NR/d1exta1.ent	0.625	35	4.085882833683673	56
512	../scop40NR/d1exta2.ent	0.7073170731707317	29	4.3206455140933615	41
513	../scop40NR/d2jrxa1.ent	0.3611111111111111	26	2.857559018748249	72
514	../scop40NR/d1exta3.ent	0.7592592592592593	41	4.355333839792283	54
515	../scop40NR/d2jw6a_.ent	0.7435897435897436	29	4.048814228182949	39
516	../scop40NR/d2jz6a1.ent	0.7761194029850746	52	4.245398017910813	67
517	../scop40NR/d1eyfa_.ent	0.6853932584269663	61	4.710046469525637	89
518	../scop40NR/d2k2ca1.ent	0.6708860759493671	53	4.531671173258138	79
519	../scop40NR/d2k2ca2.ent	0.7692307692307693	40	4.528327508746872	52
520	../scop40NR/d1ezga_.ent	0.3291139240506329	26	4.215341301648935	79
521	../scop40NR/d2k49a1.ent	0.6326530612244898	31	4.761099253555776	49
522	../scop40NR/d1f00i2.ent	0.6162790697674418	53	4.199130571552584	86
523	../scop40NR/d2k4ja1.ent	0.59	59	4.802206762439012	100
524	../scop40NR/d2k4ra_.ent	0.7972972972972973	59	4.308969212272813	74
525	../scop40NR/d2k4xa1.ent	0.6923076923076923	36	4.097144494703888	52
526	../scop40NR/d1f08a1.ent	0.39436619718309857	56	4.726272496759324	142
527	../scop40NR/d2k5wa1.ent	0.6285714285714286	66	4.536949681100391	105
528	../scop40NR/d2k6xa1.ent	0.5384615384615384	35	4.030430522007349	65
529	../scop40NR/d2kbga_.ent	0.6565656565656566	65	4.060386902743998	99
530	../scop40NR/d1f0la2.ent	0.5027027027027027	93	4.631037825440908	185
531	../scop40NR/d1f1sa2.ent	0.68	51	4.016618153232998	75
532	../scop40NR/d2kcqa1.ent	0.5070422535211268	72	4.662567791950783	142
533	../scop40NR/d2kcra_.ent	0.7758620689655172	45	4.633499421418493	58
534	../scop40NR/d1f1sa3.ent	0.6142857142857143	43	4.3217512821421336	70
535	../scop40NR/d2khla_.ent	0.7111111111111111	64	4.597513675108368	90
536	../scop40NR/d2kiva2.ent	0.49206349206349204	31	4.0072987991485824	63
537	../scop40NR/d2kmka_.ent	0.35443037974683544	28	4.612254616738015	79
538	../scop40NR/d2kq5a_.ent	0.4583333333333333	22	2.797161962875786	48
539	../scop40NR/d2kraa1.ent	0.8181818181818182	27	4.127982790586158	33
540	../scop40NR/d2kraa2.ent	0.8421052631578947	32	4.2564851473242955	38
541	../scop40NR/d2kspa1.ent	0.4020618556701031	39	3.895692428087172	97
542	../scop40NR/d2ktca1.ent	0.7241379310344828	21	4.881943617082521	29
543	../scop40NR/d2ktea1.ent	0.5531914893617021	78	6.491640768251538	141
544	../scop40NR/d1f20a1.ent	0.3970037453183521	106	4.634063039593034	267
545	../scop40NR/d1f39a_.ent	0.5714285714285714	56	4.249240823595884	98
546	../scop40NR/d1f3ka_.ent	1.0	23	4.168776414344802	23
547	../scop40NR/d2kwba1.ent	0.47191011235955055	84	4.796771949887268	178
548	../scop40NR/d1f3ua_.ent	0.5391304347826087	62	4.4441081768713735	115
549	../scop40NR/d2kx4a_.ent	0.6140350877192983	70	4.1683006255663	114
550	../scop40NR/d2ky8a_.ent	0.6716417910447762	45	4.668818211470502	67
551	../scop40NR/d2kzfa1.ent	0.5588235294117647	57	4.474775164531704	102
552	../scop40NR/d2l4la_.ent	0.6428571428571429	27	4.066031243559184	42
553	../scop40NR/d1f3va_.ent	0.4258064516129032	66	4.4308409342669055	155
554	../scop40NR/d2l6aa1.ent	0.5052631578947369	48	3.651058826218682	95
555	../scop40NR/d1f44a1.ent	0.29906542056074764	32	3.00088893021441	107
556	../scop40NR/d2l6qa_.ent	0.5254237288135594	31	4.2024381340354795	59
557	../scop40NR/d2l7pa1.ent	0.6976744186046512	60	4.5659199975362466	86
558	../scop40NR/d1f46a_.ent	0.49264705882352944	67	4.718818322132635	136
559	../scop40NR/d2l89a_.ent	0.6761904761904762	71	4.7409082758561825	105
560	../scop40NR/d2l93a1.ent	0.75	33	4.758800923654979	44
561	../scop40NR/d2l9va_.ent	0.32608695652173914	15	2.892238479656905	46
562	../scop40NR/d1f53a_.ent	0.7901234567901234	64	4.229114243722947	81
563	../scop40NR/d2lcea1.ent	0.6333333333333333	38	4.436677649567525	60
564	../scop40NR/d1f5ma_.ent	0.4682080924855491	81	4.5992184280662105	173
565	../scop40NR/d2lcka_.ent	0.3299319727891156	97	2.9863488996487884	294
566	../scop40NR/d2leba_.ent	0.7244897959183674	71	4.669211446264544	98
567	../scop40NR/d2li6a_.ent	0.45132743362831856	51	3.525933228828155	113
568	../scop40NR/d1f5na1.ent	0.1717171717171717	51	2.044490372267393	297
569	../scop40NR/d2ljpa_.ent	0.4396551724137931	51	4.374637869794661	116
570	../scop40NR/d2llda_.ent	0.7297297297297297	27	4.4203711752477055	37
571	../scop40NR/d2lpda1.ent	0.7464788732394366	53	4.710675866942963	71
572	../scop40NR/d1f5qb1.ent	0.35251798561151076	49	3.2632306944888345	139
573	../scop40NR/d2lrra_.ent	0.6119402985074627	41	4.6748001021580965	67
574	../scop40NR/d2ltpa_.ent	0.3382352941176471	23	2.866327937151012	68
575	../scop40NR/d1f6va1.ent	0.6896551724137931	60	3.8744973226572568	87
576	../scop40NR/d2lwra1.ent	0.8253968253968254	52	4.154435539581999	63
577	../scop40NR/d2lxhc_.ent	0.6909090909090909	38	4.6591526369417995	55
578	../scop40NR/d2m05a1.ent	0.6	36	4.924940074400769	60
579	../scop40NR/d1f7ua1.ent	0.2809917355371901	34	2.7950248410661285	121
580	../scop40NR/d2m2ua_.ent	0.4327485380116959	74	4.913148860950496	171
581	../scop40NR/d2m6sa_.ent	0.5	73	4.821257263008868	146
582	../scop40NR/d2m8ua1.ent	0.4084507042253521	29	3.7366170768840896	71
583	../scop40NR/d2m9aa1.ent	0.6428571428571429	54	4.472826801257339	84
584	../scop40NR/d2mhja1.ent	0.5844155844155844	45	4.6051664082291035	77
585	../scop40NR/d2mjha_.ent	0.5755395683453237	80	4.657522945204826	139
586	../scop40NR/d1f7ua2.ent	0.3101449275362319	107	4.154005674823721	345
587	../scop40NR/d2moua_.ent	0.543778801843318	118	4.80131703542659	217
588	../scop40NR/d1f7ua3.ent	0.4580152671755725	60	4.174879771899277	131
589	../scop40NR/d1f81a_.ent	0.23809523809523808	20	2.9380987083936394	84
590	../scop40NR/d1f8ya_.ent	0.40522875816993464	62	4.446810610626421	153
591	../scop40NR/d1f9ya_.ent	0.5477707006369427	86	4.714136485296784	157
592	../scop40NR/d1fbva4.ent	0.6578947368421053	50	4.375171983155353	76
593	../scop40NR/d2mr3a1.ent	0.29927007299270075	82	3.0330671238549667	274
594	../scop40NR/d1fc3a_.ent	0.33620689655172414	39	2.858701186050859	116
595	../scop40NR/d1fcda3.ent	0.5211267605633803	37	4.8100725283251	71
596	../scop40NR/d2mrca_.ent	0.34831460674157305	31	3.353701136004532	89
597	../scop40NR/d1fd3a_.ent	0.7894736842105263	30	4.444317090544344	38
598	../scop40NR/d2ms3a_.ent	0.7777777777777778	42	4.615463769934632	54
599	../scop40NR/d2n29a_.ent	0.5098039215686274	26	2.96950396777391	51
600	../scop40NR/d2n2ra_.ent	0.6666666666666666	32	4.560447656213203	48
601	../scop40NR/d2n3la1.ent	0.6746987951807228	56	4.838943618521287	83
602	../scop40NR/d2n71a_.ent	0.7872340425531915	37	4.529652871120672	47
603	../scop40NR/d1fd9a_.ent	0.3482587064676617	70	4.506597630985922	201
604	../scop40NR/d2n8za1.ent	0.38095238095238093	56	3.937166928507143	147
605	../scop40NR/d2nllb_.ent	0.54	54	3.9188987458765507	100
606	../scop40NR/d1feca3.ent	0.568	71	4.82646046874237	125
607	../scop40NR/d1feua_.ent	0.4835164835164835	88	4.530212004258176	182
608	../scop40NR/d2nn6a1.ent	0.569060773480663	103	4.881577320715064	181
609	../scop40NR/d2nn6b2.ent	0.5517241379310345	48	4.775891524519437	87
610	../scop40NR/d2nn6g3.ent	0.6103896103896104	47	4.552184538447971	77
611	../scop40NR/d2nn6i1.ent	0.6885245901639344	84	4.516418550875327	122
612	../scop40NR/d2nn6i2.ent	0.8269230769230769	43	4.355724786204346	52
613	../scop40NR/d1ff9a2.ent	0.3939393939393939	104	4.697647234550664	264
614	../scop40NR/d2nnua2.ent	0.40609137055837563	80	4.630469285666432	197
615	../scop40NR/d2noca1.ent	0.6022727272727273	53	4.694975297578633	88
616	../scop40NR/d1fftc2.ent	0.3409090909090909	60	2.9661057905086183	176
617	../scop40NR/d2nq2c_.ent	0.3951612903225806	98	4.7653180382148586	248
618	../scop40NR/d1ffya1.ent	0.337037037037037	91	3.994196380056717	270
619	../scop40NR/d2nqha_.ent	0.42028985507246375	116	4.3991569275286055	276
620	../scop40NR/d2nqra1.ent	0.6666666666666666	54	4.121629873093918	81
621	../scop40NR/d1fiua_.ent	0.4098939929328622	116	4.293615473440864	283
622	../scop40NR/d2nr7a1.ent	0.3776595744680851	71	3.6831262111271728	188
623	../scop40NR/d1fj2a1.ent	0.43891402714932126	97	4.658154547117488	221
624	../scop40NR/d2nr9a1.ent	0.3172043010752688	59	2.9272433835937703	186
625	../scop40NR/d2nsfa1.ent	0.25477707006369427	40	3.2699141597721444	157
626	../scop40NR/d2nsfa2.ent	0.5454545454545454	42	4.600247656430456	77
627	../scop40NR/d1fjgb_.ent	0.4658119658119658	109	4.210706837339775	234
628	../scop40NR/d1fjgc1.ent	0.6274509803921569	64	5.162234863166807	102
629	../scop40NR/d1fjgc2.ent	0.5510204081632653	54	4.867377078366225	98
630	../scop40NR/d1fjgd_.ent	0.4292682926829268	88	4.2337313994093355	205
631	../scop40NR/d1fjge1.ent	0.5641025641025641	44	4.764075645543806	78
632	../scop40NR/d1fjge2.ent	0.5	33	4.657150345961362	66
633	../scop40NR/d1fjgi_.ent	0.6209677419354839	77	4.709610322023219	124
634	../scop40NR/d2nspa_.ent	0.43952802359882004	149	4.464918599925661	339
635	../scop40NR/d1fjgk_.ent	0.5948275862068966	69	4.733722361730463	116
636	../scop40NR/d1fjgl_.ent	0.7049180327868853	86	4.323381652633563	122
637	../scop40NR/d1fjgm_.ent	0.5245901639344263	64	4.183836215649984	122
